particle_id,area_um2,diameter_um,overlap_percentage,has_fluorescence,centroid_x,centroid_y
168,0.63540780673925,0.8994589187805361,0.0,False,699.1320754716982,309.35849056603774
169,0.17983239813375002,0.4785078063401353,0.0,False,703.1333333333333,310.06666666666666
170,4.723597657646501,2.4524011358531688,0.0,False,711.9873096446701,316.88832487309645
171,2.925273676309,1.9299155742802396,0.0,False,729.4549180327868,315.39344262295083
172,0.7193295925350001,0.9570156126802706,0.0,False,328.5,319.0
173,1.40269270544325,1.3363995741101902,14.529914529914532,True,400.8376068376068,319.47008547008545
174,0.8871731641265,1.0628188724301422,0.0,False,809.0,320.63513513513516
175,0.287731837014,0.6052698184822348,0.0,False,732.25,324.0
176,1.6424692362882503,1.4461178315245138,0.0,False,732.3503649635037,329.82481751824815
177,1.150927348056,1.2105396369644696,0.0,False,240.41666666666666,331.3020833333333
178,0.37165362280975006,0.6878983133468638,0.0,False,913.0,332.0
179,5.526849035977251,2.652734956679172,0.0,False,251.17787418655098,341.1887201735358
180,0.8631955110420001,1.0483580778992225,0.0,False,799.2361111111111,331.02777777777777
181,0.77927372524625,0.9960934309373843,0.0,False,409.2153846153846,333.75384615384615
182,0.5394971944012501,0.8287998323994433,0.0,False,402.3333333333333,340.6222222222222
183,5.33502781130125,2.6062939937026743,0.0,False,808.4089887640449,342.6426966292135
184,0.8392178579575,1.033695005018127,0.0,False,791.6,345.3857142857143
185,10.202491387454751,3.6041941525571715,0.0,False,234.91774383078732,350.7121034077556
186,13.379530421151001,4.127389880081183,0.0,False,856.7455197132616,351.5752688172043
187,1.5585474504925,1.4086888394223969,0.0,False,217.4923076923077,347.25384615384615
188,0.8871731641265,1.0628188724301422,0.0,False,294.3243243243243,349.5945945945946
189,0.20381005121825002,0.509410460066904,0.0,False,878.0,356.0
190,8.272290314152501,3.245397842100199,0.0,False,942.2507246376812,356.3333333333333
191,0.9351284702955001,1.0911656830142393,0.0,False,924.5,362.0
192,0.575463674028,0.8559807861926778,0.0,False,921.9791666666666,362.2708333333333
193,2.733452451633,1.8655668723131893,0.0,False,942.5263157894736,369.2675438596491
194,0.8631955110420001,1.0483580778992225,0.0,False,239.26388888888889,364.0138888888889
